restaurant_id,restaurant_name,city,cuisine_category,seats,year_opened,permit_status
R0272,Pullen Smokehouse,Wake Forest,Vegan,177,2001,Active
R0272,Pullen Smokehouse,Wake Forest,BBQ,177,2001,Active
R0272,Pullen Smokehouse,Wake Forest,Catering,177,2001,Active
R0273,Jones Counter,Knightdale,Delivery,87,2003,Active
R0273,Jones Counter,Knightdale,Halal,87,2003,Active
R0273,Jones Counter,Knightdale,Thai,87,2003,Active
R0273,Jones Counter,Knightdale,Mexican,87,2003,Active
R0273,Jones Counter,Knightdale,Southern,87,2003,Active
R0273,Jones Counter,Knightdale,Late Night,87,2003,Active
R0273,Jones Counter,Knightdale,Vegan,87,2003,Active
R0273,Jones Counter,Knightdale,Bakery,87,2003,Active
R0274,Umstead Noodle Bar,Raleigh,Pizza,105,2022,Active
R0275,Davie Creamery,Apex,Catering,27,2013,Active
R0275,Davie Creamery,Apex,Vegan,27,2013,Active
R0275,Davie Creamery,Apex,Halal,27,2013,Active
R0276,Salisbury Room,Holly Springs,Southern,47,1989,Active
R0276,Salisbury Room,Holly Springs,Food Truck,47,1989,Active
R0276,Salisbury Room,Holly Springs,Halal,47,1989,Active
R0276,Salisbury Room,Holly Springs,Late Night,47,1989,Active
R0276,Salisbury Room,Holly Springs,Vegetarian Options,47,1989,Active
R0276,Salisbury Room,Holly Springs,Italian,47,1989,Active
R0276,Salisbury Room,Holly Springs,Breakfast,47,1989,Active
R0276,Salisbury Room,Holly Springs,BBQ,47,1989,Active
R0277,Hargett Trattoria,Wake Forest,Buffet,34,2022,Active
R0277,Hargett Trattoria,Wake Forest,Italian,34,2022,Active
R0277,Hargett Trattoria,Wake Forest,Vegan,34,2022,Active
R0277,Hargett Trattoria,Wake Forest,Southern,34,2022,Active
R0277,Hargett Trattoria,Wake Forest,Seafood,34,2022,Active
R0277,Hargett Trattoria,Wake Forest,Bakery,34,2022,Active
R0278,Neuse Taqueria,Wake Forest,Sports Bar,87,1977,Active
R0278,Neuse Taqueria,Wake Forest,Halal,87,1977,Active
R0278,Neuse Taqueria,Wake Forest,Pizza,87,1977,Active
R0278,Neuse Taqueria,Wake Forest,Italian,87,1977,Active
R0278,Neuse Taqueria,Wake Forest,Vietnamese,87,1977,Active
R0278,Neuse Taqueria,Wake Forest,Late Night,87,1977,Active
R0278,Neuse Taqueria,Wake Forest,Coffee,87,1977,Active
R0278,Neuse Taqueria,Wake Forest,Southern,87,1977,Active
R0279,Tucker Fish Camp,Fuquay-Varina,Coffee,41,1995,Active
R0279,Tucker Fish Camp,Fuquay-Varina,BBQ,41,1995,Active
R0279,Tucker Fish Camp,Fuquay-Varina,Italian,41,1995,Active
R0279,Tucker Fish Camp,Fuquay-Varina,Bakery,41,1995,Active
R0279,Tucker Fish Camp,Fuquay-Varina,Pizza,41,1995,Active
R0280,Boylan Table,Cary,Pizza,67,2008,Active
R0280,Boylan Table,Cary,Coffee,67,2008,Active
R0280,Boylan Table,Cary,Mexican,67,2008,Active
R0280,Boylan Table,Cary,Sports Bar,67,2008,Active
R0281,Boylan Taqueria,Holly Springs,Food Truck,60,1981,Active
R0281,Boylan Taqueria,Holly Springs,Buffet,60,1981,Active
R0281,Boylan Taqueria,Holly Springs,Coffee,60,1981,Active
R0281,Boylan Taqueria,Holly Springs,Vegetarian Options,60,1981,Active
R0281,Boylan Taqueria,Holly Springs,Late Night,60,1981,Active
R0281,Boylan Taqueria,Holly Springs,Mexican,60,1981,Active
R0282,Trinity Provisions,Durham,Bakery,56,1993,Active
R0282,Trinity Provisions,Durham,Italian,56,1993,Active
R0282,Trinity Provisions,Durham,Vegetarian Options,56,1993,Active
R0282,Trinity Provisions,Durham,Pizza,56,1993,Active
R0282,Trinity Provisions,Durham,Catering,56,1993,Active
R0282,Trinity Provisions,Durham,Sports Bar,56,1993,Active
R0283,Wilmington Provisions,Apex,Vegetarian Options,118,1976,Active
R0283,Wilmington Provisions,Apex,Sports Bar,118,1976,Active
R0283,Wilmington Provisions,Apex,BBQ,118,1976,Active
R0283,Wilmington Provisions,Apex,Food Truck,118,1976,Active
R0283,Wilmington Provisions,Apex,Southern,118,1976,Active
R0283,Wilmington Provisions,Apex,Bakery,118,1976,Active
R0283,Wilmington Provisions,Apex,Halal,118,1976,Active
R0283,Wilmington Provisions,Apex,Pizza,118,1976,Active
R0284,Cabarrus Diner,Garner,BBQ,39,2022,Active
R0284,Cabarrus Diner,Garner,Southern,39,2022,Active
R0284,Cabarrus Diner,Garner,Breakfast,39,2022,Active
R0285,Falls Trattoria,Morrisville,Seafood,156,1977,Active
R0285,Falls Trattoria,Morrisville,Food Truck,156,1977,Active
R0285,Falls Trattoria,Morrisville,Mexican,156,1977,Active
R0285,Falls Trattoria,Morrisville,Late Night,156,1977,Active
R0285,Falls Trattoria,Morrisville,Coffee,156,1977,Active
R0285,Falls Trattoria,Morrisville,Halal,156,1977,Active
R0286,Salisbury Noodle Bar,Raleigh,Coffee,64,1974,Active
R0286,Salisbury Noodle Bar,Raleigh,Breakfast,64,1974,Active
R0286,Salisbury Noodle Bar,Raleigh,Catering,64,1974,Active
R0286,Salisbury Noodle Bar,Raleigh,Seafood,64,1974,Active
R0286,Salisbury Noodle Bar,Raleigh,Bakery,64,1974,Active
R0286,Salisbury Noodle Bar,Raleigh,Delivery,64,1974,Active
R0286,Salisbury Noodle Bar,Raleigh,Vegetarian Options,64,1974,Active
R0287,Peace Trattoria,Raleigh,Southern,54,2022,Active
R0287,Peace Trattoria,Raleigh,Vegan,54,2022,Active
R0287,Peace Trattoria,Raleigh,Italian,54,2022,Active
R0287,Peace Trattoria,Raleigh,Mexican,54,2022,Active
R0288,Person Deli,Holly Springs,Italian,25,1984,Active
R0288,Person Deli,Holly Springs,Breakfast,25,1984,Active
R0288,Person Deli,Holly Springs,Mexican,25,1984,Active
R0288,Person Deli,Holly Springs,Delivery,25,1984,Active
R0288,Person Deli,Holly Springs,Vegetarian Options,25,1984,Active
R0289,Falls Chophouse,Garner,Coffee,60,2016,Active
R0289,Falls Chophouse,Garner,Vegetarian Options,60,2016,Active
R0289,Falls Chophouse,Garner,Breakfast,60,2016,Active
R0289,Falls Chophouse,Garner,Sports Bar,60,2016,Active
R0289,Falls Chophouse,Garner,Thai,60,2016,Active
R0290,Bloodworth Fish Camp,Durham,Delivery,85,2007,Active
R0290,Bloodworth Fish Camp,Durham,Pizza,85,2007,Active
R0290,Bloodworth Fish Camp,Durham,Vietnamese,85,2007,Active
R0290,Bloodworth Fish Camp,Durham,Mexican,85,2007,Active
R0290,Bloodworth Fish Camp,Durham,Food Truck,85,2007,Active
R0290,Bloodworth Fish Camp,Durham,Vegan,85,2007,Active
R0290,Bloodworth Fish Camp,Durham,Late Night,85,2007,Active
R0290,Bloodworth Fish Camp,Durham,Halal,85,2007,Active
R0291,Edenton Bakery,Raleigh,Food Truck,119,1999,Active
R0291,Edenton Bakery,Raleigh,Seafood,119,1999,Active
R0291,Edenton Bakery,Raleigh,Vietnamese,119,1999,Active
R0291,Edenton Bakery,Raleigh,Breakfast,119,1999,Active
R0291,Edenton Bakery,Raleigh,Pizza,119,1999,Active
R0291,Edenton Bakery,Raleigh,Italian,119,1999,Active
R0292,Bloodworth Taqueria,Morrisville,Buffet,113,1997,Active
R0292,Bloodworth Taqueria,Morrisville,Mexican,113,1997,Active
R0292,Bloodworth Taqueria,Morrisville,Seafood,113,1997,Active
R0292,Bloodworth Taqueria,Morrisville,Southern,113,1997,Active
R0292,Bloodworth Taqueria,Morrisville,Breakfast,113,1997,Active
R0292,Bloodworth Taqueria,Morrisville,Coffee,113,1997,Active
R0292,Bloodworth Taqueria,Morrisville,Vietnamese,113,1997,Active
R0293,Capital Roasters,Wake Forest,Late Night,33,2005,Active
R0293,Capital Roasters,Wake Forest,Delivery,33,2005,Active
R0293,Capital Roasters,Wake Forest,Sports Bar,33,2005,Active
R0293,Capital Roasters,Wake Forest,Mexican,33,2005,Active
R0294,Lenoir Diner,Wake Forest,Coffee,22,2011,Active
R0294,Lenoir Diner,Wake Forest,Bakery,22,2011,Active
R0294,Lenoir Diner,Wake Forest,Pizza,22,2011,Active
R0294,Lenoir Diner,Wake Forest,Halal,22,2011,Active
R0295,Edenton Smokehouse,Knightdale,Halal,25,1996,Active
R0295,Edenton Smokehouse,Knightdale,Pizza,25,1996,Active
R0295,Edenton Smokehouse,Knightdale,Late Night,25,1996,Active
R0295,Edenton Smokehouse,Knightdale,Seafood,25,1996,Active
R0295,Edenton Smokehouse,Knightdale,Food Truck,25,1996,Active
R0295,Edenton Smokehouse,Knightdale,Southern,25,1996,Active
R0295,Edenton Smokehouse,Knightdale,Sports Bar,25,1996,Active
R0295,Edenton Smokehouse,Knightdale,Italian,25,1996,Active
R0296,Capital Supper Club,Garner,Vietnamese,68,2002,Active
R0296,Capital Supper Club,Garner,BBQ,68,2002,Active
R0296,Capital Supper Club,Garner,Buffet,68,2002,Active
R0296,Capital Supper Club,Garner,Pizza,68,2002,Active
R0296,Capital Supper Club,Garner,Thai,68,2002,Active
R0296,Capital Supper Club,Garner,Halal,68,2002,Active
R0297,Cameron Cafe,Cary,Southern,133,2008,Active
R0297,Cameron Cafe,Cary,Breakfast,133,2008,Active
R0298,Neuse Counter,Cary,Vietnamese,45,1996,Pending
R0298,Neuse Counter,Cary,Late Night,45,1996,Pending
R0298,Neuse Counter,Cary,Seafood,45,1996,Pending
R0298,Neuse Counter,Cary,Breakfast,45,1996,Pending
R0299,Falls Room,Holly Springs,Bakery,44,2023,Active
R0299,Falls Room,Holly Springs,Mexican,44,2023,Active
R0299,Falls Room,Holly Springs,Italian,44,2023,Active
R0299,Falls Room,Holly Springs,Pizza,44,2023,Active
R0299,Falls Room,Holly Springs,Halal,44,2023,Active
R0300,Boylan Cafe,Garner,Buffet,37,1992,Active
R0300,Boylan Cafe,Garner,Breakfast,37,1992,Active
R0300,Boylan Cafe,Garner,Late Night,37,1992,Active
R0300,Boylan Cafe,Garner,Coffee,37,1992,Active
R0300,Boylan Cafe,Garner,Southern,37,1992,Active
R0300,Boylan Cafe,Garner,Vietnamese,37,1992,Active
